id, title, last_posted_at, created_at, updated_at, views, posts_count, user_id, last_post_user_id, reply_count, featured_user1_id, featured_user2_id, featured_user3_id, deleted_at, highest_post_number, like_count, incoming_link_count, category_id, visible, moderator_posts_count," closed, archived", bumped_at, has_summary, archetype, featured_user4_id, notify_moderators_count, spam_count, pinned_at, score, percent_rank, subtype, slug, deleted_by_id, participant_count, word_count, excerpt, pinned_globally, pinned_until, fancy_title, highest_staff_post_number, featured_link, reviewable_score, image_upload_id, slow_mode_seconds, bannered_until, external_id
3434,Interesting object,10:49.2,12/28/2021 13:10,12/28/2021 13:10,90,1,185,185,0,\N,\N,\N,\N,1,0,0,5,t,0,f,f,12/28/2021 13:10,f,regular,\N,0,0,\N,1.6,1,\N,interesting-object,\N,1,37,https://www.legacysurvey.org//viewer/?ra=30.5118&amp;dec=-1.6343&amp;layer=hsc-dr2&amp;zoom=15,f,\N,Interesting object,1,\N,0,\N,0,\N
8047,Interesting object,02:29.3,12/12/2023 13:02,12/12/2023 13:02,46,1,559,559,0,\N,\N,\N,\N,1,1,0,9,t,0,f,f,12/12/2023 13:02,f,regular,\N,0,0,\N,16.2,1,\N,interesting-object,\N,1,37,https://www.legacysurvey.org//viewer/?ra=195.9828&amp;dec=14.9048&amp;layer=ls-dr9&amp;zoom=16,f,\N,Interesting object,1,\N,0,\N,0,\N
9519,Interesting object,40:44.5,3/27/2024 14:40,3/27/2024 14:40,28,1,559,559,0,\N,\N,\N,\N,1,0,1,9,t,0,f,f,3/27/2024 14:40,f,regular,\N,0,0,\N,6,1,\N,interesting-object,\N,1,37,https://www.legacysurvey.org//viewer/?ra=344.5237&amp;dec=-3.7794&amp;layer=ls-dr9&amp;zoom=13,f,\N,Interesting object,1,\N,0,\N,0,\N
9970,Interesting object,45:20.5,4/21/2024 22:45,4/21/2024 22:45,25,1,559,559,0,\N,\N,\N,\N,1,1,0,5,t,0,f,f,4/21/2024 22:45,f,regular,\N,0,0,\N,45.8,1,\N,interesting-object,\N,1,37,https://www.legacysurvey.org//viewer/?ra=311.5934&amp;dec=-4.3814&amp;layer=ls-dr9&amp;zoom=16,f,\N,Interesting object,1,\N,0,\N,0,\N
9218,Interesting object,44:48.9,3/2/2024 14:44,3/2/2024 14:44,30,1,559,559,0,\N,\N,\N,\N,1,0,0,7,t,0,f,f,3/2/2024 14:44,f,regular,\N,0,0,\N,1,1,\N,interesting-object,\N,1,37,https://www.legacysurvey.org//viewer/?ra=73.9046&amp;dec=-25.5091&amp;layer=ls-dr9&amp;zoom=15,f,\N,Interesting object,1,\N,0,\N,0,\N
9978,Interesting object,58:39.0,4/22/2024 12:57,4/22/2024 12:58,28,2,848,848,0,\N,\N,\N,\N,2,2,0,10,t,0,f,f,4/22/2024 12:58,f,regular,\N,0,0,\N,16,1,\N,interesting-object,\N,1,42,https://www.legacysurvey.org//viewer/?ra=197.4087&amp;dec=-7.2585&amp;layer=ls-dr10&amp;zoom=14,f,\N,Interesting object,2,\N,0,\N,0,\N
7385,Proper mash-up,47:29.2,10/28/2023 13:47,10/28/2023 13:47,41,1,559,559,0,\N,\N,\N,\N,1,0,0,9,t,0,f,f,10/28/2023 13:47,f,regular,\N,0,0,\N,1.4,1,\N,proper-mash-up,\N,1,38,https://www.legacysurvey.org//viewer/?ra=331.7580&amp;dec=10.2337&amp;layer=ls-dr9&amp;zoom=15&amp;const,f,\N,Proper mash-up,1,\N,0,\N,0,\N
3659,Interesting object,21:21.4,2/15/2022 15:21,2/15/2022 15:21,88,1,185,185,0,\N,\N,\N,\N,1,1,0,5,t,0,f,f,2/15/2022 15:21,f,regular,\N,0,0,\N,16.6,1,\N,interesting-object,\N,1,37,https://www.legacysurvey.org//viewer/?ra=241.4716&amp;dec=54.1133&amp;layer=hsc-dr2&amp;zoom=14,f,\N,Interesting object,1,\N,0,\N,0,\N
8266,Interesting object,24:38.1,1/1/2024 15:25,1/1/2024 22:24,52,3,559,559,1,511,\N,\N,\N,3,2,0,7,t,0,f,f,1/1/2024 22:24,f,regular,\N,0,0,\N,12.46666667,1,\N,interesting-object,\N,2,45,https://www.legacysurvey.org//viewer/?ra=20.3304&amp;dec=-0.3409&amp;layer=hsc-dr2&amp;zoom=16,f,\N,Interesting object,3,\N,0,\N,0,\N
10514,Interesting object,43:05.7,5/28/2024 9:43,5/28/2024 9:43,19,1,559,559,0,\N,\N,\N,\N,1,0,0,7,t,0,f,f,5/28/2024 9:43,f,regular,\N,0,0,\N,0.6,1,\N,interesting-object,\N,1,37,https://www.legacysurvey.org//viewer/?ra=172.7231&amp;dec=2.9151&amp;layer=ls-dr9&amp;zoom=15,f,\N,Interesting object,1,\N,0,\N,0,\N
3662,Interesting object,07:57.9,2/15/2022 20:07,2/15/2022 20:07,74,1,185,185,0,\N,\N,\N,\N,1,0,0,5,t,0,f,f,2/15/2022 20:07,f,regular,\N,0,0,\N,1.4,1,\N,interesting-object,\N,1,37,https://www.legacysurvey.org//viewer/?ra=242.6391&amp;dec=54.7507&amp;layer=hsc-dr2&amp;zoom=14,f,\N,Interesting object,1,\N,0,\N,0,\N
1470,Beautiful spiral here,\N,1/15/2021 1:43,1/16/2021 2:14,10,0,233,233,0,\N,\N,\N,14:24.9,0,1,0,5,t,0,t,f,1/15/2021 2:14,f,regular,\N,0,0,\N,16.2,1,\N,beautiful-spiral-here,-1,1,13,"(topic withdrawn by author, will be automatically deleted in 24 hours unless flagged)",f,\N,Beautiful spiral here,0,\N,0,\N,0,\N
9715,Some kind of gravitational anomalies in & around (not literally of course) this distant cluster,51:29.2,4/8/2024 12:46,4/8/2024 12:55,154,2,559,559,0,\N,\N,\N,\N,2,1,1,5,t,0,f,f,4/8/2024 12:51,f,regular,\N,0,0,\N,26.3,1,\N,some-kind-of-gravitational-anomalies-in-around-not-literally-of-course-this-distant-cluster,\N,1,43,https://www.legacysurvey.org//viewer/?ra=224.1780&amp;dec=5.8402&amp;layer=ls-dr9&amp;zoom=16,f,\N,Some kind of gravitational anomalies in &amp; around (not literally of course) this distant cluster,2,\N,0,\N,0,\N
7891,Interesting object,55:36.4,11/30/2023 21:55,11/30/2023 21:55,39,1,559,559,0,\N,\N,\N,\N,1,1,0,5,t,0,f,f,11/30/2023 21:55,f,regular,\N,0,0,\N,16.2,1,\N,interesting-object,\N,1,37,https://www.legacysurvey.org//viewer/?ra=50.4853&amp;dec=-13.6490&amp;layer=ls-dr9&amp;zoom=16,f,\N,Interesting object,1,\N,0,\N,0,\N
6533,A few objects of interesting in this area,47:22.0,8/18/2023 13:06,8/19/2023 16:47,57,3,559,848,1,\N,\N,\N,\N,3,3,0,7,t,0,f,f,8/19/2023 16:47,f,regular,\N,0,0,\N,17.8,1,\N,a-few-objects-of-interesting-in-this-area,\N,2,66,https://www.legacysurvey.org//viewer/?ra=162.6687&amp;dec=0.2809&amp;layer=ls-dr9&amp;zoom=16,f,\N,A few objects of interesting in this area,3,\N,0,\N,0,\N
1050,What is it?,36:18.1,5/17/2019 4:18,5/17/2019 9:36,186,2,152,1,0,\N,\N,\N,\N,2,1,0,5,t,0,f,f,5/17/2019 9:36,f,regular,\N,0,0,\N,8.5,1,\N,what-is-it,\N,2,88,http://www.legacysurvey.org/viewer?ra=184.5384&amp;dec=-1.2491&amp;zoom=15&amp;layer=decals-dr5,f,\N,What is it?,2,\N,0,\N,0,\N
8716,Interesting object,18:10.3,2/3/2024 0:18,2/3/2024 0:18,33,1,559,559,0,\N,\N,\N,\N,1,2,0,7,t,0,f,f,2/3/2024 0:18,f,regular,\N,0,0,\N,31.2,1,\N,interesting-object,\N,1,37,https://www.legacysurvey.org//viewer/?ra=303.5800&amp;dec=-57.9501&amp;layer=ls-dr9&amp;zoom=15,f,\N,Interesting object,1,\N,0,\N,0,\N
5129,"Full arc, possibly",47:21.8,3/17/2023 9:47,3/17/2023 9:47,59,1,559,559,0,\N,\N,\N,\N,1,0,0,7,t,0,f,f,3/17/2023 9:47,f,regular,\N,0,0,\N,1.8,1,\N,full-arc-possibly,\N,1,38,https://decaps.legacysurvey.org//viewer/?ra=38.8017&amp;dec=-3.3631&amp;layer=hsc-dr2&amp;zoom=16&amp;const,f,\N,"Full arc, possibly",1,\N,0,\N,0,\N
5246,Spiral with very extensive arms,15:46.0,3/27/2023 10:15,4/16/2023 0:32,87,1,99,99,0,\N,\N,\N,\N,1,2,0,10,t,0,f,f,4/16/2023 0:32,f,regular,\N,0,0,\N,32.6,1,\N,spiral-with-very-extensive-arms,\N,1,37,https://www.legacysurvey.org//viewer/?ra=342.1707&amp;dec=2.4036&amp;layer=hsc-dr2&amp;zoom=13,f,\N,Spiral with very extensive arms,1,\N,0,\N,0,\N
6843,Interesting object,56:36.2,9/16/2023 10:56,9/16/2023 10:56,52,1,559,559,0,\N,\N,\N,\N,1,0,0,7,t,0,f,f,9/16/2023 10:56,f,regular,\N,0,0,\N,0.8,1,\N,interesting-object,\N,1,37,https://www.legacysurvey.org//viewer/?ra=23.7983&amp;dec=-23.4738&amp;layer=ls-dr9&amp;zoom=16,f,\N,Interesting object,1,\N,0,\N,0,\N
6852,Interesting object,\N,9/16/2023 19:31,9/17/2023 19:45,7,0,559,559,0,\N,\N,\N,45:51.5,0,0,0,7,t,0,t,f,9/16/2023 19:32,f,regular,\N,0,0,\N,0.6,1,\N,interesting-object,-1,1,4,(topic deleted by author),f,\N,Interesting object,0,\N,0,\N,0,\N
1922,Sometimes power is hiding,28:26.5,3/6/2021 11:28,3/6/2021 11:28,101,1,99,99,0,\N,\N,\N,\N,1,0,0,5,t,0,f,f,3/6/2021 11:28,f,regular,\N,0,0,\N,1.2,1,\N,sometimes-power-is-hiding,\N,1,40,…but can be seen in VLASS!,f,\N,Sometimes power is hiding,1,\N,0,910,0,\N
2965,Very diffuse and very blue spiral,35:55.5,8/30/2021 8:35,8/30/2021 8:35,86,1,99,99,0,\N,\N,\N,\N,1,0,0,5,t,0,f,f,8/30/2021 8:35,f,regular,\N,0,0,\N,1.2,1,\N,very-diffuse-and-very-blue-spiral,\N,1,37,https://www.legacysurvey.org//viewer/?ra=35.6845&amp;dec=-3.9686&amp;layer=hsc-dr2&amp;zoom=13,f,\N,Very diffuse and very blue spiral,1,\N,0,\N,0,\N
9520,Interesting object,43:10.2,3/27/2024 14:43,3/27/2024 14:43,18,1,559,559,0,\N,\N,\N,\N,1,0,0,5,t,0,f,f,3/27/2024 14:43,f,regular,\N,0,0,\N,0.8,1,\N,interesting-object,\N,1,37,https://www.legacysurvey.org//viewer/?ra=345.1105&amp;dec=-4.9694&amp;layer=ls-dr9&amp;zoom=15,f,\N,Interesting object,1,\N,0,\N,0,\N
1845,The Einstein Cross!,57:13.3,2/23/2021 18:57,2/23/2021 18:57,132,1,319,319,0,\N,\N,\N,\N,1,3,2,5,t,0,f,f,2/23/2021 18:57,f,regular,\N,0,0,\N,88.8,1,\N,the-einstein-cross,\N,1,33,"I’ms sure it’s been discussed before, but here it is anyway! \nGood fun!",f,\N,The Einstein Cross!,1,\N,0,829,0,\N
9612,Interesting object,45:45.3,4/2/2024 0:45,4/2/2024 0:45,39,1,559,559,0,\N,\N,\N,\N,1,0,0,7,t,0,f,f,4/2/2024 0:45,f,regular,\N,0,0,\N,1,1,\N,interesting-object,\N,1,37,https://www.legacysurvey.org//viewer/?ra=53.3304&amp;dec=-58.7078&amp;layer=ls-dr9&amp;zoom=15,f,\N,Interesting object,1,\N,0,\N,0,\N
25,What is this one? extreme lensing?,38:58.7,4/21/2016 20:22,4/29/2016 13:38,361,2,13,1,0,\N,\N,\N,\N,2,0,12,5,t,0,f,f,4/29/2016 13:38,f,regular,\N,0,0,\N,37.6,0.059760956,\N,what-is-this-one-extreme-lensing,\N,2,119,http://legacysurvey.org/viewer?ra=216.0261&amp;dec=34.8599&amp;zoom=13&amp;layer=decals-dr2,f,\N,What is this one? extreme lensing?,2,\N,0,\N,0,\N
6226,Interesting object,43:59.0,7/7/2023 10:43,7/7/2023 10:43,73,1,559,559,0,\N,\N,\N,\N,1,2,0,9,t,0,f,f,7/7/2023 10:43,f,regular,\N,0,0,\N,62.2,1,\N,interesting-object,\N,1,37,https://www.legacysurvey.org//viewer/?ra=59.5128&amp;dec=-56.2623&amp;layer=ls-dr9&amp;zoom=16,f,\N,Interesting object,1,\N,0,\N,0,\N
9583,The faintest of bar-like structure & arms ~ spiral/irregular hybrid,40:59.9,3/31/2024 13:41,3/31/2024 13:42,29,1,559,559,0,\N,\N,\N,\N,1,0,0,5,t,0,f,f,3/31/2024 13:41,f,regular,\N,0,0,\N,1.2,1,\N,the-faintest-of-bar-like-structure-arms-spiral-irregular-hybrid,\N,1,37,https://www.legacysurvey.org//viewer/?ra=353.9148&amp;dec=1.1985&amp;layer=ls-dr9&amp;zoom=15,f,\N,The faintest of bar-like structure &amp; arms ~ spiral/irregular hybrid,1,\N,0,\N,0,\N
8407,"Viewer looks to be broken somehow, but glorious cluster with intewractions and alignments, but could be lensing too",09:40.2,1/9/2024 19:57,1/9/2024 21:09,37,2,848,559,0,\N,\N,\N,\N,2,2,0,5,t,0,f,f,1/9/2024 21:09,f,regular,\N,0,0,\N,16.4,1,\N,viewer-looks-to-be-broken-somehow-but-glorious-cluster-with-intewractions-and-alignments-but-could-be-lensing-too,\N,2,43,https://viewer.legacysurvey.org//?ra=15.7639&amp;dec=-2.5576&amp;layer=ls-dr9&amp;zoom=14,f,\N,"Viewer looks to be broken somehow, but glorious cluster with intewractions and alignments, but could be lensing too",2,\N,0,\N,0,\N
3260,Interesting object,26:49.7,11/28/2021 0:26,11/28/2021 0:26,92,1,185,185,0,\N,\N,\N,\N,1,0,0,5,t,0,f,f,11/28/2021 0:26,f,regular,\N,0,0,\N,1.2,1,\N,interesting-object,\N,1,37,https://www.legacysurvey.org//viewer/?ra=339.6541&amp;dec=1.2950&amp;layer=hsc-dr2&amp;zoom=16,f,\N,Interesting object,1,\N,0,\N,0,\N
922,Very long tidal trail running 8 o'clock to 2 o'clock,38:09.2,1/21/2019 10:38,1/21/2019 10:38,137,1,99,99,0,\N,\N,\N,\N,1,0,7,5,t,0,f,f,1/21/2019 10:38,f,regular,\N,0,0,\N,35.4,1,\N,very-long-tidal-trail-running-8-oclock-to-2-oclock,\N,1,34,http://legacysurvey.org/viewer?ra=150.0060&amp;dec=2.0322&amp;zoom=13&amp;layer=decals-dr7,f,\N,Very long tidal trail running 8 o&rsquo;clock to 2 o&rsquo;clock,1,\N,0,\N,0,\N
9257,"Searching for gravitational lensing, and found a multiple image?",49:43.8,3/4/2024 19:59,3/4/2024 23:49,58,2,848,559,0,\N,\N,\N,\N,2,3,0,5,t,0,f,f,3/4/2024 23:49,f,regular,\N,0,0,\N,23.7,1,\N,searching-for-gravitational-lensing-and-found-a-multiple-image,\N,2,38,https://www.legacysurvey.org//viewer/?ra=4.4009&amp;dec=-11.8207&amp;layer=ls-dr9&amp;zoom=15,f,\N,"Searching for gravitational lensing, and found a multiple image?",2,\N,0,\N,0,\N
3116,"Isabella, é seu, este pequeno presente <3",59:49.5,9/30/2021 1:21,9/30/2021 22:59,150,2,479,124,0,\N,\N,\N,\N,2,2,0,5,t,0,f,f,9/30/2021 22:59,f,regular,\N,0,0,\N,17.6,1,\N,isabella-e-seu-este-pequeno-presente-3,\N,2,50,https://www.legacysurvey.org//viewer/?ra=48.0683&amp;dec=-55.2222&amp;layer=ls-dr9&amp;zoom=16,f,\N,"Isabella, é seu, este pequeno presente &lt;3",2,\N,0,\N,0,\N
7884,Jellyfish-cation,51:53.7,11/30/2023 13:51,11/30/2023 13:51,35,1,559,559,0,\N,\N,\N,\N,1,1,0,5,t,0,f,f,11/30/2023 13:51,f,regular,\N,0,0,\N,16.2,1,\N,jellyfish-cation,\N,1,37,https://www.legacysurvey.org//viewer/?ra=39.0962&amp;dec=-19.3077&amp;layer=ls-dr9&amp;zoom=16,f,\N,Jellyfish-cation,1,\N,0,\N,0,\N
6388,Looks suspicious,16:21.3,7/28/2023 23:16,7/28/2023 23:20,123,1,559,559,0,\N,\N,\N,\N,1,1,2,7,t,0,f,f,7/28/2023 23:16,f,regular,\N,0,0,\N,26.4,1,\N,looks-suspicious,\N,1,39,https://www.legacysurvey.org//viewer/?ra=3.4597&amp;dec=-49.4597&amp;layer=ls-dr10-grz&amp;zoom=15,f,\N,Looks suspicious,1,\N,0,\N,0,\N
5791,Interesting object,10:01.3,5/18/2023 1:10,5/18/2023 1:10,38,1,559,559,0,\N,\N,\N,\N,1,0,0,7,t,0,f,f,5/18/2023 1:10,f,regular,\N,0,0,\N,1,1,\N,interesting-object,\N,1,37,https://www.legacysurvey.org//viewer/?ra=15.7137&amp;dec=-48.0783&amp;layer=ls-dr10&amp;zoom=14,f,\N,Interesting object,1,\N,0,\N,0,\N
10387,Interesting object,40:03.6,5/17/2024 22:18,5/20/2024 15:40,40,5,559,356,1,1,848,\N,\N,5,6,0,9,t,0,f,f,5/20/2024 15:40,f,regular,\N,0,0,\N,26.32,1,\N,interesting-object,\N,4,81,https://www.legacysurvey.org//viewer/?ra=216.3418&amp;dec=14.1905&amp;layer=ls-dr9&amp;zoom=16,f,\N,Interesting object,5,\N,0,\N,0,\N
5766,UFD-type,11:27.2,5/13/2023 17:11,5/13/2023 17:11,61,1,559,559,0,\N,\N,\N,\N,1,0,0,10,t,0,f,f,5/13/2023 17:11,f,regular,\N,0,0,\N,2.2,1,\N,ufd-type,\N,1,38,https://www.legacysurvey.org//viewer/?ra=223.6145&amp;dec=-1.1835&amp;layer=hsc-dr2&amp;zoom=16&amp;const,f,\N,UFD-type,1,\N,0,\N,0,\N
3053,What is this?,16:02.8,9/9/2021 0:53,9/9/2021 2:16,112,2,472,1,0,\N,\N,\N,\N,2,0,0,5,t,0,f,f,9/9/2021 2:16,f,regular,\N,0,0,\N,2.5,1,\N,what-is-this,\N,2,42,https://www.legacysurvey.org//viewer/?ra=130.4093&amp;dec=82.8102&amp;layer=ls-dr9&amp;zoom=13,f,\N,What is this?,2,\N,0,\N,0,\N
9125,Interesting object,16:59.9,2/27/2024 0:24,2/27/2024 7:17,36,2,559,124,0,\N,\N,\N,\N,2,3,0,5,t,0,f,f,2/27/2024 7:17,f,regular,\N,0,0,\N,38.5,1,\N,interesting-object,\N,2,68,https://www.legacysurvey.org//viewer/?ra=143.8361&amp;dec=3.0618&amp;layer=ls-dr9&amp;zoom=15,f,\N,Interesting object,2,\N,0,\N,0,\N
1571,Possible class C,03:17.2,1/23/2021 17:03,1/23/2021 17:03,143,1,99,99,0,\N,\N,\N,\N,1,1,0,5,t,0,f,f,1/23/2021 17:03,f,regular,\N,0,0,\N,16.6,1,\N,possible-class-c,\N,1,18,,f,\N,Possible class C,1,\N,0,586,0,\N
5260,A Nice Round Galaxy,14:29.2,3/28/2023 16:14,3/28/2023 16:14,50,1,781,781,0,\N,\N,\N,\N,1,6,1,5,t,0,f,f,3/28/2023 16:14,f,regular,\N,0,0,\N,157.6,1,\N,a-nice-round-galaxy,\N,1,37,https://www.legacysurvey.org//viewer/?ra=353.5413&amp;dec=-1.0280&amp;layer=hsc-dr2&amp;zoom=14,f,\N,A Nice Round Galaxy,1,\N,0,\N,0,\N
10292,Interesting object,03:02.9,5/11/2024 20:03,5/11/2024 20:03,22,1,559,559,0,\N,\N,\N,\N,1,0,0,5,t,0,f,f,5/11/2024 20:03,f,regular,\N,0,0,\N,0.8,1,\N,interesting-object,\N,1,37,https://www.legacysurvey.org//viewer/?ra=29.7433&amp;dec=-0.4901&amp;layer=ls-dr9&amp;zoom=15,f,\N,Interesting object,1,\N,0,\N,0,\N
8985,Looks a little disjointed,31:28.4,2/21/2024 0:08,2/21/2024 14:31,46,3,559,559,1,915,\N,\N,\N,3,7,0,5,t,0,f,f,2/21/2024 14:31,f,regular,\N,0,0,\N,37.73333333,1,\N,looks-a-little-disjointed,\N,2,70,https://www.legacysurvey.org//viewer/?ra=130.7326&amp;dec=13.6426&amp;layer=ls-dr9&amp;zoom=14,f,\N,Looks a little disjointed,3,\N,0,\N,0,\N
2864,Interesting object,40:08.7,7/26/2021 14:22,7/26/2021 19:40,98,6,209,291,1,1,\N,\N,\N,6,0,0,5,t,0,f,f,7/26/2021 19:40,f,regular,\N,0,0,\N,2.9,1,\N,interesting-object,\N,3,255,https://www.legacysurvey.org//viewer/?ra=353.5296&amp;dec=0.1296&amp;layer=sdss&amp;zoom=16 \nNear possible supernova posted by StarGazer in SDSS there are these two bright yellow and blue dots: any idea?,f,\N,Interesting object,6,\N,0,\N,0,\N
9566,DR8-1406p430-1342 - A hoag galaxy?,23:29.9,3/29/2024 18:23,3/29/2024 18:23,39,1,915,915,0,\N,\N,\N,\N,1,1,6,5,t,0,f,f,3/29/2024 18:23,f,regular,\N,0,0,\N,46.6,1,\N,dr8-1406p430-1342-a-hoag-galaxy,\N,1,37,https://www.legacysurvey.org//viewer/?ra=140.4615&amp;dec=42.9756&amp;layer=ls-dr10&amp;zoom=15,f,\N,DR8-1406p430-1342 - A hoag galaxy?,1,\N,0,\N,0,\N
6685,Single 'jet' emerging from distressed looking spiral,26:11.7,9/2/2023 13:07,9/2/2023 22:26,69,3,559,848,1,\N,\N,\N,\N,3,3,0,10,t,0,f,f,9/2/2023 22:26,f,regular,\N,0,0,\N,18.33333333,1,\N,single-jet-emerging-from-distressed-looking-spiral,\N,2,53,https://www.legacysurvey.org//viewer/?ra=166.1110&amp;dec=4.8068&amp;layer=ls-dr9&amp;zoom=14,f,\N,Single &lsquo;jet&rsquo; emerging from distressed looking spiral,3,\N,0,\N,0,\N
10478,Interesting object,50:48.7,5/24/2024 9:50,5/24/2024 9:50,25,1,559,559,0,\N,\N,\N,\N,1,0,0,7,t,0,f,f,5/24/2024 9:50,f,regular,\N,0,0,\N,0.8,1,\N,interesting-object,\N,1,37,https://www.legacysurvey.org//viewer/?ra=350.5778&amp;dec=10.4321&amp;layer=ls-dr9&amp;zoom=16,f,\N,Interesting object,1,\N,0,\N,0,\N
9254,Part#4,52:26.0,3/4/2024 17:52,3/4/2024 17:52,30,1,923,923,0,\N,\N,\N,\N,1,0,0,5,t,0,f,f,3/4/2024 17:52,f,regular,\N,0,0,\N,1,1,\N,part-4,\N,1,5,,f,\N,Part#4,1,\N,0,3310,0,\N
10768,Interesting object,50:53.7,6/19/2024 11:50,6/19/2024 11:51,12,1,559,559,0,\N,\N,\N,\N,1,0,0,7,t,0,f,f,6/19/2024 11:50,f,regular,\N,0,0,\N,0.8,1,\N,interesting-object,\N,1,37,https://www.legacysurvey.org//viewer/?ra=44.4317&amp;dec=-20.1483&amp;layer=ls-dr9&amp;zoom=15,f,\N,Interesting object,1,\N,0,\N,0,\N
3266,Interesting object,09:21.9,11/29/2021 0:59,12/1/2021 12:09,92,3,185,185,1,1,\N,\N,\N,3,0,0,5,t,0,f,f,12/1/2021 12:09,f,regular,\N,0,0,\N,3.133333333,1,\N,interesting-object,\N,2,73,https://www.legacysurvey.org//viewer/?ra=14.9963&amp;dec=-33.7449&amp;layer=ls-dr9&amp;zoom=10,f,\N,Interesting object,3,\N,0,\N,0,\N
8678,Interesting object,00:16.9,1/30/2024 14:00,1/30/2024 14:00,30,1,848,848,0,\N,\N,\N,\N,1,3,0,9,t,0,f,f,1/30/2024 14:00,f,regular,\N,0,0,\N,46.2,1,\N,interesting-object,\N,1,39,https://www.legacysurvey.org//viewer/?ra=183.9039&amp;dec=28.1751&amp;layer=ls-dr10-grz&amp;zoom=13,f,\N,Interesting object,1,\N,0,\N,0,\N
6791,Known* ~ too beautiful not to share ??,58:35.1,9/11/2023 16:12,9/11/2023 16:58,51,2,559,848,0,\N,\N,\N,\N,2,4,0,7,t,0,f,f,9/11/2023 16:58,f,regular,\N,0,0,\N,31.2,1,\N,known-too-beautiful-not-to-share,\N,2,39,https://www.legacysurvey.org//viewer/?ra=14.7029&amp;dec=-7.3695&amp;layer=ls-dr9&amp;zoom=16,f,\N,Known* ~ too beautiful not to share :heart_eyes:,2,\N,0,\N,0,\N
5441,List of Planetary Nebula,42:48.8,4/11/2023 19:45,4/28/2023 15:42,123,10,578,291,2,124,\N,\N,\N,10,5,2,10,t,0,f,f,4/28/2023 15:42,f,regular,\N,0,0,\N,12,1,\N,list-of-planetary-nebula,\N,3,355,IC 5148 \n \nhttps://www.legacysurvey.org//viewer/?ra=329.8978&amp;dec=-39.3842&amp;layer=ls-dr9&amp;zoom=12,f,\N,List of Planetary Nebula,10,\N,0,\N,0,\N
7648,Interesting object,24:24.7,11/13/2023 5:25,11/13/2023 23:24,43,2,787,511,0,\N,\N,\N,\N,2,1,0,5,t,0,f,f,11/13/2023 23:24,f,regular,\N,0,0,\N,9.1,1,\N,interesting-object,\N,2,71,https://www.legacysurvey.org//viewer/?ra=28.4074&amp;dec=-33.5986&amp;layer=ls-dr10&amp;zoom=13 Simbad tells me that this is a high proper motion star. It does not look like a star,f,\N,Interesting object,2,\N,0,\N,0,\N
1696,9 Beautiful Galaxies In One Frame,\N,2/9/2021 6:42,2/10/2021 6:45,11,0,314,314,0,\N,\N,\N,45:54.8,0,0,0,5,t,0,t,f,2/9/2021 6:42,f,regular,\N,0,0,\N,1.6,1,\N,9-beautiful-galaxies-in-one-frame,-1,1,13,"(topic withdrawn by author, will be automatically deleted in 24 hours unless flagged)",f,\N,9 Beautiful Galaxies In One Frame,0,\N,0,\N,0,\N
7359,Possibly a disturbed p-r/S0 type,25:00.5,10/27/2023 8:25,10/27/2023 8:30,45,1,559,559,0,\N,\N,\N,\N,1,0,0,10,t,0,f,f,10/27/2023 8:30,f,regular,\N,0,0,\N,1,1,\N,possibly-a-disturbed-p-r-s0-type,\N,1,37,https://www.legacysurvey.org//viewer/?ra=240.6678&amp;dec=15.7558&amp;layer=ls-dr9&amp;zoom=15,f,\N,Possibly a disturbed p-r/S0 type,1,\N,0,\N,0,\N
1006,Interesting object,52:31.8,4/1/2019 21:52,4/1/2019 21:52,163,1,152,152,0,\N,\N,\N,\N,1,0,0,5,t,0,f,f,4/1/2019 21:52,f,regular,\N,0,0,\N,1.8,1,\N,interesting-object,\N,1,36,http://www.legacysurvey.org/viewer?ra=168.6540&amp;dec=12.8169&amp;zoom=13&amp;layer=ls-dr67,f,\N,Interesting object,1,\N,0,\N,0,\N
9901,"Looked like a p-r, on closer inspection though appears to be a distant overlap X",20:27.2,4/18/2024 8:20,4/18/2024 8:20,31,1,559,559,0,\N,\N,\N,\N,1,1,0,5,t,0,f,f,4/18/2024 8:20,f,regular,\N,0,0,\N,45.8,1,\N,looked-like-a-p-r-on-closer-inspection-though-appears-to-be-a-distant-overlap-x,\N,1,37,https://www.legacysurvey.org//viewer/?ra=203.9432&amp;dec=23.5026&amp;layer=ls-dr9&amp;zoom=16,f,\N,"Looked like a p-r, on closer inspection though appears to be a distant overlap X",1,\N,0,\N,0,\N
2676,Possibly a lens arc,00:41.5,5/20/2021 11:00,7/16/2021 9:50,93,1,99,99,0,\N,\N,\N,\N,1,0,0,7,t,0,f,f,7/16/2021 9:50,f,regular,\N,0,0,\N,1.4,1,\N,possibly-a-lens-arc,\N,1,40,https://www.legacysurvey.org//viewer/?ra=339.7881&amp;dec=4.7328&amp;layer=hsc-dr2&amp;zoom=16&amp;hsc-dr2-cosmos,f,\N,Possibly a lens arc,1,\N,0,\N,0,\N
5401,Galaxy/lens ??,07:25.3,4/8/2023 2:07,4/8/2023 2:13,58,1,559,559,0,\N,\N,\N,\N,1,1,0,10,t,0,f,f,4/8/2023 2:13,f,regular,\N,0,0,\N,17.6,1,\N,galaxy-lens,\N,1,36,https://www.legacysurvey.org//viewer/?ra=244.0238&amp;dec=-64.5431&amp;layer=decaps2&amp;zoom=15&amp;const,f,\N,Galaxy/lens :thinking:,1,\N,0,\N,0,\N
